difficulty person_idx time_ms score
1 595 450 1
1 747 450 2
1 692 450 1
1 202 450 2
1 826 528 7
1 404 528 3
1 63 528 7
1 483 528 4
1 236 528 1
1 22 528 7
1 228 528 5
1 570 528 1
1 563 528 2
1 33 528 2
1 754 528 2
1 285 528 4
1 294 528 2
1 74 528 2
1 65 528 4
1 595 528 1
1 747 528 2
1 692 528 1
1 202 528 2
1 826 533 7
1 404 533 3
1 63 533 7
1 483 533 6
1 236 533 1
1 22 533 7
1 228 533 5
1 570 533 1
1 563 533 2
1 33 533 2
1 754 533 2
1 285 533 4
1 294 533 2
1 74 533 2
1 65 533 4
1 595 533 1
1 747 533 2
1 692 533 1
1 202 533 2
1 826 544 7
1 404 544 3
1 63 544 7
1 483 544 6
1 236 544 1
1 22 544 7
1 228 544 5
1 570 544 3
1 563 544 2
1 33 544 4
1 754 544 2
1 285 544 6
1 294 544 2
1 74 544 3
1 65 544 5
1 595 544 5
1 747 544 2
1 692 544 1
1 202 544 2
1 826 767 7
1 404 767 3
1 63 767 7
1 483 767 6
1 236 767 1
1 22 767 7
1 228 767 5
1 570 767 3
1 563 767 2
1 33 767 4
1 754 767 2
1 285 767 6
1 294 767 2
1 74 767 3
1 65 767 5
1 595 767 5
1 747 767 2
1 692 767 1
1 202 767 2
1 826 812 7
1 404 812 3
1 63 812 7
1 483 812 6
1 236 812 1
1 22 812 7
1 228 812 5
1 570 812 3
1 563 812 2
1 33 812 4
1 754 812 2
1 285 812 6
1 294 812 2
1 74 812 3
1 65 812 5
1 595 812 5
1 747 812 2
1 692 812 1
1 202 812 2
1 826 1042 7
1 404 1042 3
1 63 1042 7
1 483 1042 6
1 236 1042 1
1 22 1042 7
1 228 1042 5
1 570 1042 3
1 563 1042 2
1 33 1042 4
1 754 1042 2
1 285 1042 6
1 294 1042 2
1 74 1042 3
1 65 1042 5
1 595 1042 5
1 747 1042 2
1 692 1042 1
1 202 1042 2
1 826 1087 7
1 404 1087 3
1 63 1087 7
1 483 1087 6
1 236 1087 1
1 22 1087 7
1 228 1087 5
1 570 1087 3
1 563 1087 2
1 33 1087 4
1 754 1087 2
1 285 1087 6
1 294 1087 2
1 74 1087 3
1 65 1087 5
1 595 1087 5
1 747 1087 2
1 692 1087 1
1 202 1087 2
1 826 1095 7
1 404 1095 3
1 63 1095 7
1 483 1095 6
1 236 1095 1
1 22 1095 7
1 228 1095 5
1 570 1095 3
1 563 1095 2
1 33 1095 4
1 754 1095 2
1 285 1095 6
1 294 1095 2
1 74 1095 3
1 65 1095 5
1 595 1095 5
1 747 1095 2
1 692 1095 1
1 202 1095 2
1 826 1099 7
1 404 1099 3
1 63 1099 7
1 483 1099 6
1 236 1099 1
1 22 1099 7
1 228 1099 5
1 570 1099 3
1 563 1099 2
1 33 1099 4
1 754 1099 2
1 285 1099 6
1 294 1099 2
1 74 1099 3
1 65 1099 5
1 595 1099 5
1 747 1099 2
1 692 1099 1
1 202 1099 2
1 826 1101 7
1 404 1101 3
1 63 1101 7
1 483 1101 6
1 236 1101 1
1 22 1101 7
1 228 1101 5
1 570 1101 3
1 563 1101 2
1 33 1101 4
1 754 1101 2
1 285 1101 6
1 294 1101 2
1 74 1101 3
1 65 1101 5
1 595 1101 5
1 747 1101 2
1 692 1101 1
1 202 1101 2
1 826 1102 7
1 404 1102 3
1 63 1102 7
1 483 1102 6
1 236 1102 1
1 22 1102 7
1 228 1102 5
1 570 1102 3
1 563 1102 2
1 33 1102 4
1 754 1102 2
1 285 1102 6
1 294 1102 2
1 74 1102 3
1 65 1102 5
1 595 1102 5
1 747 1102 2
1 692 1102 1
1 202 1102 2
1 826 1106 7
1 404 1106 3
1 63 1106 7
1 483 1106 6
1 236 1106 1
1 22 1106 7
1 228 1106 5
1 570 1106 3
1 563 1106 2
1 33 1106 4
1 754 1106 2
1 285 1106 6
1 294 1106 2
1 74 1106 3
1 65 1106 5
1 595 1106 5
1 747 1106 2
1 692 1106 1
1 202 1106 2
1 826 1110 7
1 404 1110 3
1 63 1110 7
1 483 1110 6
1 236 1110 1
1 22 1110 7
1 228 1110 5
1 570 1110 3
1 563 1110 2
1 33 1110 4
1 754 1110 2
1 285 1110 6
1 294 1110 2
1 74 1110 3
1 65 1110 5
1 595 1110 5
1 747 1110 2
1 692 1110 1
1 202 1110 2
1 826 1135 7
1 404 1135 3
1 63 1135 7
1 483 1135 6
1 236 1135 1
1 22 1135 7
1 228 1135 5
1 570 1135 3
1 563 1135 2
1 33 1135 4
1 754 1135 2
1 285 1135 6
1 294 1135 6
1 74 1135 3
1 65 1135 5
1 595 1135 5
1 747 1135 2
1 692 1135 1
1 202 1135 4
1 826 1224 7
1 404 1224 3
1 63 1224 7
1 483 1224 6
1 236 1224 1
1 22 1224 7
1 228 1224 5
1 570 1224 3
1 563 1224 2
1 33 1224 4
1 754 1224 2
1 285 1224 6
1 294 1224 6
1 74 1224 3
1 65 1224 5
1 595 1224 5
1 747 1224 2
1 692 1224 1
1 202 1224 4
1 826 1378 7
1 404 1378 3
1 63 1378 7
1 483 1378 6
1 236 1378 1
1 22 1378 7
1 228 1378 5
1 570 1378 3
1 563 1378 2
1 33 1378 4
1 754 1378 2
1 285 1378 6
1 294 1378 6
1 74 1378 3
1 65 1378 5
1 595 1378 5
1 747 1378 2
1 692 1378 1
1 202 1378 4
1 826 1446 7
1 404 1446 3
1 63 1446 7
1 483 1446 6
1 236 1446 1
1 22 1446 7
1 228 1446 5
1 570 1446 3
1 563 1446 2
1 33 1446 4
1 754 1446 2
1 285 1446 6
1 294 1446 6
1 74 1446 3
1 65 1446 5
1 595 1446 5
1 747 1446 2
1 692 1446 1
1 202 1446 4
1 826 1447 7
1 404 1447 3
1 63 1447 7
1 483 1447 6
1 236 1447 1
1 22 1447 7
1 228 1447 5
1 570 1447 3
1 563 1447 2
1 33 1447 4
1 754 1447 2
1 285 1447 6
1 294 1447 6
1 74 1447 3
1 65 1447 5
1 595 1447 5
1 747 1447 2
1 692 1447 1
1 202 1447 4
1 826 1450 7
1 404 1450 3
1 63 1450 7
1 483 1450 6
1 236 1450 1
1 22 1450 7
1 228 1450 5
1 570 1450 3
1 563 1450 2
1 33 1450 4
1 754 1450 2
1 285 1450 6
1 294 1450 6
1 74 1450 3
1 65 1450 5
1 595 1450 5
1 747 1450 2
1 692 1450 1
1 202 1450 4
1 826 1454 7
1 404 1454 3
1 63 1454 7
1 483 1454 6
1 236 1454 1
1 22 1454 7
1 228 1454 5
1 570 1454 3
1 563 1454 2
1 33 1454 4
1 754 1454 2
1 285 1454 6
1 294 1454 6
1 74 1454 3
1 65 1454 5
1 595 1454 5
1 747 1454 2
1 692 1454 1
1 202 1454 4
1 826 1455 7
1 404 1455 3
1 63 1455 7
1 483 1455 6
1 236 1455 1
1 22 1455 7
1 228 1455 5
1 570 1455 3
1 563 1455 2
1 33 1455 4
1 754 1455 2
1 285 1455 6
1 294 1455 6
1 74 1455 3
1 65 1455 5
1 595 1455 5
1 747 1455 2
1 692 1455 1
1 202 1455 4
1 826 1456 7
1 404 1456 3
1 63 1456 7
1 483 1456 7
1 236 1456 1
1 22 1456 7
1 228 1456 6
1 570 1456 3
1 563 1456 2
1 33 1456 4
1 754 1456 2
1 285 1456 6
1 294 1456 6
1 74 1456 3
1 65 1456 5
1 595 1456 5
1 747 1456 2
1 692 1456 1
1 202 1456 4
1 826 1457 9
1 404 1457 3
1 63 1457 7
1 483 1457 7
1 236 1457 1
1 22 1457 7
1 228 1457 6
1 570 1457 3
1 563 1457 2
1 33 1457 4
1 754 1457 2
1 285 1457 6
1 294 1457 6
1 74 1457 3
1 65 1457 5
1 595 1457 5
1 747 1457 2
1 692 1457 1
1 202 1457 4
1 826 1479 9
1 404 1479 5
1 63 1479 9
1 483 1479 7
1 236 1479 1
1 22 1479 7
1 228 1479 6
1 570 1479 3
1 563 1479 2
1 33 1479 4
1 754 1479 2
1 285 1479 6
1 294 1479 6
1 74 1479 3
1 65 1479 5
1 595 1479 5
1 747 1479 2
1 692 1479 1
1 202 1479 4
1 826 1480 9
1 404 1480 5
1 63 1480 9
1 483 1480 9
1 236 1480 1
1 22 1480 7
1 228 1480 6
1 570 1480 3
1 563 1480 2
1 33 1480 4
1 754 1480 2
1 285 1480 6
1 294 1480 6
1 74 1480 3
1 65 1480 5
1 595 1480 5
1 747 1480 2
1 692 1480 1
1 202 1480 4
1 826 1550 9
1 404 1550 5
1 63 1550 9
1 483 1550 9
1 236 1550 1
1 22 1550 7
1 228 1550 6
1 570 1550 3
1 563 1550 2
1 33 1550 4
1 754 1550 2
1 285 1550 6
1 294 1550 6
1 74 1550 3
1 65 1550 5
1 595 1550 5
1 747 1550 2
1 692 1550 1
1 202 1550 4
1 826 1569 9
1 404 1569 5
1 63 1569 9
1 483 1569 9
1 236 1569 1
1 22 1569 7
1 228 1569 6
1 570 1569 3
1 563 1569 2
1 33 1569 4
1 754 1569 2
1 285 1569 6
1 294 1569 6
1 74 1569 3
1 65 1569 5
1 595 1569 5
1 747 1569 2
1 692 1569 1
1 202 1569 4
1 826 1641 9
1 404 1641 5
1 63 1641 9
1 483 1641 9
1 236 1641 1
1 22 1641 7
1 228 1641 6
1 570 1641 3
1 563 1641 2
1 33 1641 4
1 754 1641 2
1 285 1641 6
1 294 1641 6
1 74 1641 3
1 65 1641 5
1 595 1641 5
1 747 1641 2
1 692 1641 1
1 202 1641 4
1 826 1652 9
1 404 1652 5
1 63 1652 9
1 483 1652 9
1 236 1652 1
1 22 1652 7
1 228 1652 6
1 570 1652 3
1 563 1652 2
1 33 1652 4
1 754 1652 2
1 285 1652 6
1 294 1652 6
1 74 1652 3
1 65 1652 5
1 595 1652 5
1 747 1652 2
1 692 1652 1
1 202 1652 4
1 826 1673 9
1 404 1673 5
1 63 1673 9
1 483 1673 9
1 236 1673 1
1 22 1673 7
1 228 1673 6
1 570 1673 3
1 563 1673 2
1 33 1673 4
1 754 1673 2
1 285 1673 6
1 294 1673 6
1 74 1673 3
1 65 1673 5
1 595 1673 5
1 747 1673 2
1 692 1673 1
1 202 1673 4
1 826 1677 9
1 404 1677 5
1 63 1677 9
1 483 1677 9
1 236 1677 1
1 22 1677 7
1 228 1677 6
1 570 1677 3
1 563 1677 2
1 33 1677 4
1 754 1677 2
1 285 1677 6
1 294 1677 6
1 74 1677 3
1 65 1677 5
1 595 1677 5
1 747 1677 2
1 692 1677 1
1 202 1677 4
1 826 1678 9
1 404 1678 5
1 63 1678 9
1 483 1678 9
1 236 1678 1
1 22 1678 7
1 228 1678 6
1 570 1678 3
1 563 1678 2
1 33 1678 4
1 754 1678 2
1 285 1678 6
1 294 1678 6
1 74 1678 3
1 65 1678 5
1 595 1678 5
1 747 1678 2
1 692 1678 1
1 202 1678 4
1 826 1680 9
1 404 1680 5
1 63 1680 9
1 483 1680 9
1 236 1680 1
1 22 1680 7
1 228 1680 6
1 570 1680 3
1 563 1680 2
1 33 1680 4
1 754 1680 2
1 285 1680 6
1 294 1680 6
1 74 1680 3
1 65 1680 5
1 595 1680 5
1 747 1680 2
1 692 1680 1
1 202 1680 4
1 826 1681 9
1 404 1681 5
1 63 1681 9
1 483 1681 9
1 236 1681 1
1 22 1681 7
1 228 1681 6
1 570 1681 3
1 563 1681 2
1 33 1681 4
1 754 1681 2
1 285 1681 6
1 294 1681 6
1 74 1681 3
1 65 1681 5
1 595 1681 5
1 747 1681 2
1 692 1681 1
1 202 1681 4
1 826 1683 9
1 404 1683 5
1 63 1683 9
1 483 1683 9
1 236 1683 1
1 22 1683 7
1 228 1683 6
1 570 1683 3
1 563 1683 2
1 33 1683 4
1 754 1683 2
1 285 1683 6
1 294 1683 6
1 74 1683 3
1 65 1683 5
1 595 1683 5
1 747 1683 2
1 692 1683 1
1 202 1683 4
1 826 1684 9
1 404 1684 5
1 63 1684 9
1 483 1684 9
1 236 1684 1
1 22 1684 7
1 228 1684 6
1 570 1684 3
1 563 1684 2
1 33 1684 4
1 754 1684 2
1 285 1684 8
1 294 1684 6
1 74 1684 3
1 65 1684 5
1 595 1684 5
1 747 1684 2
1 692 1684 1
1 202 1684 4
1 826 1685 9
1 404 1685 5
1 63 1685 9
1 483 1685 9
1 236 1685 1
1 22 1685 7
1 228 1685 6
1 570 1685 3
1 563 1685 2
1 33 1685 4
1 754 1685 2
1 285 1685 8
1 294 1685 6
1 74 1685 3
1 65 1685 5
1 595 1685 5
1 747 1685 2
1 692 1685 1
1 202 1685 4
1 826 1760 9
1 404 1760 5
1 63 1760 9
1 483 1760 9
1 236 1760 1
1 22 1760 7
1 228 1760 6
1 570 1760 3
1 563 1760 2
1 33 1760 4
1 754 1760 2
1 285 1760 8
1 294 1760 6
1 74 1760 3
1 65 1760 5
1 595 1760 5
1 747 1760 2
1 692 1760 1
1 202 1760 4
1 826 1856 9
1 404 1856 5
1 63 1856 9
1 483 1856 9
1 236 1856 1
1 22 1856 7
1 228 1856 6
1 570 1856 3
1 563 1856 2
1 33 1856 4
1 754 1856 2
1 285 1856 8
1 294 1856 6
1 74 1856 3
1 65 1856 5
1 595 1856 5
1 747 1856 2
1 692 1856 1
1 202 1856 4
1 826 1859 9
1 404 1859 5
1 63 1859 9
1 483 1859 9
1 236 1859 1
1 22 1859 7
1 228 1859 6
1 570 1859 3
1 563 1859 2
1 33 1859 4
1 754 1859 2
1 285 1859 8
1 294 1859 6
1 74 1859 3
1 65 1859 5
1 595 1859 5
1 747 1859 2
1 692 1859 1
1 202 1859 4
1 826 1860 9
1 404 1860 5
1 63 1860 9
1 483 1860 9
1 236 1860 1
1 22 1860 7
1 228 1860 6
1 570 1860 3
1 563 1860 2
1 33 1860 4
1 754 1860 2
1 285 1860 8
1 294 1860 6
1 74 1860 3
1 65 1860 5
1 595 1860 5
1 747 1860 2
1 692 1860 1
1 202 1860 4
1 826 1861 10
1 404 1861 5
1 63 1861 9
1 483 1861 9
1 236 1861 1
1 22 1861 7
1 228 1861 6
1 570 1861 3
1 563 1861 2
1 33 1861 4
1 754 1861 2
1 285 1861 8
1 294 1861 6
1 74 1861 3
1 65 1861 5
1 595 1861 5
1 747 1861 2
1 692 1861 1
1 202 1861 4
1 826 1862 10
1 404 1862 5
1 63 1862 9
1 483 1862 9
1 236 1862 1
1 22 1862 7
1 228 1862 6
1 570 1862 3
1 563 1862 2
1 33 1862 4
1 754 1862 2
1 285 1862 8
1 294 1862 6
1 74 1862 3
1 65 1862 5
1 595 1862 5
1 747 1862 2
1 692 1862 1
1 202 1862 4
1 826 2126 10
1 404 2126 5
1 63 2126 9
1 483 2126 9
1 236 2126 1
1 22 2126 7
1 228 2126 6
1 570 2126 3
1 563 2126 2
1 33 2126 4
1 754 2126 2
1 285 2126 8
1 294 2126 6
1 74 2126 3
1 65 2126 5
1 595 2126 5
1 747 2126 2
1 692 2126 1
1 202 2126 4
1 826 2302 10
1 404 2302 5
1 63 2302 9
1 483 2302 9
1 236 2302 1
1 22 2302 7
1 228 2302 6
1 570 2302 3
1 563 2302 2
1 33 2302 4
1 754 2302 2
1 285 2302 8
1 294 2302 6
1 74 2302 3
1 65 2302 5
1 595 2302 5
1 747 2302 2
1 692 2302 1
1 202 2302 4
1 826 2344 10
1 404 2344 5
1 63 2344 9
1 483 2344 9
1 236 2344 1
1 22 2344 7
1 228 2344 6
1 570 2344 3
1 563 2344 2
1 33 2344 4
1 754 2344 2
1 285 2344 8
1 294 2344 6
1 74 2344 3
1 65 2344 5
1 595 2344 5
1 747 2344 2
1 692 2344 1
1 202 2344 4
1 826 2362 10
1 404 2362 5
1 63 2362 9
1 483 2362 9
1 236 2362 1
1 22 2362 7
1 228 2362 6
1 570 2362 3
1 563 2362 2
1 33 2362 4
1 754 2362 2
1 285 2362 8
1 294 2362 6
1 74 2362 3
1 65 2362 5
1 595 2362 5
1 747 2362 2
1 692 2362 1
1 202 2362 4
1 826 2363 10
1 404 2363 5
1 63 2363 9
1 483 2363 9
1 236 2363 1
1 22 2363 7
1 228 2363 6
1 570 2363 3
1 563 2363 2
1 33 2363 4
1 754 2363 2
1 285 2363 8
1 294 2363 6
1 74 2363 3
1 65 2363 5
1 595 2363 5
1 747 2363 2
1 692 2363 1
1 202 2363 4
1 826 2366 10
1 404 2366 5
1 63 2366 9
1 483 2366 9
1 236 2366 1
1 22 2366 7
1 228 2366 6
1 570 2366 3
1 563 2366 2
1 33 2366 4
1 754 2366 2
1 285 2366 8
1 294 2366 6
1 74 2366 3
1 65 2366 5
1 595 2366 5
1 747 2366 2
1 692 2366 1
1 202 2366 4
1 826 2367 10
1 404 2367 5
1 63 2367 9
1 483 2367 9
1 236 2367 1
1 22 2367 7
1 228 2367 6
1 570 2367 3
1 563 2367 2
1 33 2367 4
1 754 2367 2
1 285 2367 8
1 294 2367 6
1 74 2367 3
1 65 2367 5
1 595 2367 5
1 747 2367 2
1 692 2367 1
1 202 2367 4
1 826 2368 10
1 404 2368 5
1 63 2368 9
1 483 2368 9
1 236 2368 1
1 22 2368 9
1 228 2368 6
1 570 2368 3
1 563 2368 2
1 33 2368 4
1 754 2368 2
1 285 2368 8
1 294 2368 7
1 74 2368 3
1 65 2368 5
1 595 2368 5
1 747 2368 2
1 692 2368 1
1 202 2368 4
1 826 2423 11
1 404 2423 5
1 63 2423 9
1 483 2423 9
1 236 2423 1
1 22 2423 9
1 228 2423 6
1 570 2423 3
1 563 2423 2
1 33 2423 4
1 754 2423 2
1 285 2423 8
1 294 2423 7
1 74 2423 3
1 65 2423 5
1 595 2423 5
1 747 2423 2
1 692 2423 1
1 202 2423 4
1 826 2462 11
1 404 2462 5
1 63 2462 9
1 483 2462 9
1 236 2462 1
1 22 2462 9
1 228 2462 6
1 570 2462 3
1 563 2462 2
1 33 2462 4
1 754 2462 2
1 285 2462 8
1 294 2462 7
1 74 2462 3
1 65 2462 5
1 595 2462 5
1 747 2462 2
1 692 2462 1
1 202 2462 4
1 826 2465 11
1 404 2465 5
1 63 2465 9
1 483 2465 9
1 236 2465 1
1 22 2465 9
1 228 2465 6
1 570 2465 3
1 563 2465 4
1 33 2465 4
1 754 2465 2
1 285 2465 8
1 294 2465 7
1 74 2465 4
1 65 2465 5
1 595 2465 5
1 747 2465 2
1 692 2465 1
1 202 2465 4
1 826 2641 11
1 404 2641 5
1 63 2641 9
1 483 2641 9
1 236 2641 1
1 22 2641 9
1 228 2641 6
1 570 2641 3
1 563 2641 4
1 33 2641 4
1 754 2641 2
1 285 2641 8
1 294 2641 7
1 74 2641 4
1 65 2641 5
1 595 2641 5
1 747 2641 2
1 692 2641 1
1 202 2641 4
1 826 2728 11
1 404 2728 5
1 63 2728 9
1 483 2728 9
1 236 2728 1
1 22 2728 9
1 228 2728 6
1 570 2728 3
1 563 2728 4
1 33 2728 4
1 754 2728 2
1 285 2728 8
1 294 2728 7
1 74 2728 4
1 65 2728 5
1 595 2728 5
1 747 2728 2
1 692 2728 1
1 202 2728 4
1 826 2877 11
1 404 2877 5
1 63 2877 9
1 483 2877 9
1 236 2877 1
1 22 2877 9
1 228 2877 6
1 570 2877 3
1 563 2877 4
1 33 2877 4
1 754 2877 2
1 285 2877 8
1 294 2877 7
1 74 2877 4
1 65 2877 5
1 595 2877 5
1 747 2877 2
1 692 2877 1
1 202 2877 4
1 826 2879 11
1 404 2879 5
1 63 2879 9
1 483 2879 9
1 236 2879 1
1 22 2879 9
1 228 2879 6
1 570 2879 3
1 563 2879 4
1 33 2879 4
1 754 2879 2
1 285 2879 8
1 294 2879 7
1 74 2879 4
1 65 2879 5
1 595 2879 5
1 747 2879 2
1 692 2879 1
1 202 2879 4
1 826 2880 11
1 404 2880 5
1 63 2880 9
1 483 2880 9
1 236 2880 1
1 22 2880 9
1 228 2880 6
1 570 2880 3
1 563 2880 4
1 33 2880 4
1 754 2880 2
1 285 2880 8
1 294 2880 7
1 74 2880 4
1 65 2880 5
1 595 2880 5
1 747 2880 2
1 692 2880 1
1 202 2880 4
